日期,开始时间,结束时间,站点名,线路名,进站量,出站量
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,南礼士路,1&八通线,1.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,公主坟,1&八通线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,万寿路,1&八通线,2.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,五棵松,1&八通线,0.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,玉泉路,1&八通线,0.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,八宝山,1&八通线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,鼓楼大街,2号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,安定门,2号线,1.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,雍和宫,2号线,1.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,东直门,2号线,0.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,东四十条,2号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,建国门,2号线,0.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,北京站,2号线,2.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,崇文门,2号线,3.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,前门,2号线,0.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,和平门,2号线,3.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,复兴门,2号线,0.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,车公庄,2号线,0.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,西直门,2号线,0.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,天通苑北,5号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,天通苑,5号线,3.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,立水桥,5号线,1.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,立水桥南,5号线,2.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,北苑路北,5号线,0.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,大屯路东,5号线,0.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,惠新西街南口,5号线,2.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,和平西桥,5号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,和平里北街,5号线,3.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,雍和宫,5号线,1.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,北新桥,5号线,3.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,东四,5号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,东单,5号线,2.0,4.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,崇文门,5号线,0.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,蒲黄榆,5号线,1.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,刘家窑,5号线,3.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,潞城,6号线,2.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,东夏园,6号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,郝家府,6号线,0.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,北运河西,6号线,1.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,通州北关,6号线,0.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,黄渠,6号线,2.0,10.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,褡裢坡,6号线,0.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,十里堡,6号线,3.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,金台路,6号线,0.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,东四,6号线,2.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,南锣鼓巷,6号线,0.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,北海北,6号线,1.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,平安里,6号线,3.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,车公庄,6号线,0.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,白石桥南,6号线,0.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,廖公庄,6号线,0.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,环球度假区,7号线,1.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,群芳,7号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,郎辛庄,7号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,双合,7号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,欢乐谷景区,7号线,7.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,大郊亭,7号线,2.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,广渠门外,7号线,2.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,广渠门内,7号线,0.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,桥湾,7号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,珠市口,7号线,0.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,虎坊桥,7号线,3.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,广安门内,7号线,2.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,达官营,7号线,0.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,北京西站,7号线,3.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,平西府,8号线,0.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,回龙观东大街,8号线,1.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,育新,8号线,3.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,西小口,8号线,2.0,1.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,永泰庄,8号线,2.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,森林公园南门,8号线,0.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,奥林匹克公园,8号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,北土城,8号线,0.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,安华桥,8号线,3.0,0.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,鼓楼大街,8号线,0.0,2.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,什刹海,8号线,3.0,3.0
2023/8/23,2023/8/23 00:30:00,2023/8/23 01:00:00,南锣鼓巷,8号线,0.0,0.0
